type,name,borough,address,zipcode,lat,lon,categories,tel,review_count,rating,price,inspection.date,inspection.result
Restaurants,CAFE DUKE,Manhattan,300 PARK AVE,10022,40.7569688575924,-73.9750746534424,American (New),2126257777,38,3.5,$$,2019-09-18,A12/C
Restaurants,CAFE ELOISE,Brooklyn,417 PROSPECT PL,11238,40.6764068073189,-73.9627275318417,Mexican,7184898401,243,4.5,$$,2019-03-12,A7/NC
Restaurants,CAFE FIORELLO,Manhattan,1900 BROADWAY,10023,40.77134,-73.9819051,Italian,2125955330,691,3.5,$$$,2019-02-08,A11/C
Restaurants,CAFE FIORELLO,Manhattan,1900 BROADWAY,10023,40.7718443592464,-73.9818808860381,French,2125955330,816,3.5,$$$,2019-02-08,A11/C
Restaurants,CAFE KASHKAR,Brooklyn,1141 BRIGHTON BEACH AVE,11235,40.5778011,-73.9557381,Chinese,7187433832,225,4,$$,2019-08-19,A10/C
Restaurants,CAFE LILY,Brooklyn,42 AVENUE O,11204,40.61002,-73.98356,Russian,7188725500,42,4.5,$$,2019-09-19,-57/C
Restaurants,CAFE METRO,Manhattan,240 W 35TH ST,10001,40.752133,-73.991849,Spanish,2123988788,400,3,$$,2019-08-26,A12/NC
Restaurants,CAFE PHIL,Brooklyn,232 TAAFFE PL,11205,40.691081049956,-73.959718469777,Korean,3475297500,175,3.5,$$,2019-08-08,A9/NC
Restaurants,CAFE VIVA,Manhattan,2578 BROADWAY,10025,40.7954099,-73.9709,Cafes,2126638482,168,3.5,$,2019-02-19,A10/C
Restaurants,CAFE ZAIYA,Manhattan,18 E 41ST ST,10017,40.7523,-73.98043,Japanese,2127790740,1134,4,$,2019-09-19,A3/NC
Restaurants,CAFFE DEI FIORI RISTORANTE,Manhattan,973 LEXINGTON AVE,10021,40.76935,-73.9627,Italian,2123273400,71,4.5,$$$,2019-03-25,A12/NC
Restaurants,CAFFE MARCHIO/VINI E FRITTI,Manhattan,29 E 29TH ST,10016,40.7445212750732,-73.9845828515206,Pizza,2126513833,764,4,$$$,2018-12-10,A11/C
Restaurants,CALACA OF BK,Brooklyn,139 PUTNAM AVE,11238,40.6834,-73.95655,Mexican,7186220022,151,4.5,$$,2019-06-13,A11/C
Restaurants,CALEDONIA,Manhattan,424 AMSTERDAM AVE,10024,40.78413,-73.97783,Thai,9173882342,11,2,$$,2019-06-13,-6/C
Restaurants,CALEDONIA,Manhattan,424 AMSTERDAM AVE,10024,40.7841453552246,-73.9778137207031,Mexican,9173882342,359,3.5,$,2019-06-13,-6/C
Restaurants,CALEDONIA,Manhattan,424 AMSTERDAM AVE,10024,40.7841453552246,-73.9778137207031,Mexican,9173882342,359,3.5,$,2019-06-13,-6/C
Restaurants,CALEXICO,Manhattan,1491 2ND AVE,10075,40.77259,-73.95588,Mexican,3479675955,540,4,$$,2019-08-16,A11/C
Restaurants,CALLE DAO,Manhattan,38 W 39TH ST,10018,40.752155,-73.984223,Cuban,2122219002,1424,4,$$,2019-08-13,B23/NC
Restaurants,CALLE DAO CHELSEA,Manhattan,461 W 23RD ST,10011,40.7476515,-74.0037312,Cuban,2124144104,377,4.5,$$,2019-08-19,A13/C
Restaurants,CAMILLO,Brooklyn,1146 NOSTRAND AVE,11225,40.6596,-73.95081,Italian,3478342400,101,4,$$,2019-03-16,A9/C
Restaurants,CAMPAGNOLA RESTAURANT,Manhattan,1382 1ST AVE,10021,40.768817,-73.954833,Italian,2128611102,219,4,$$$$,2019-04-10,-16/C
Restaurants,CAMPO BELLO,Staten Island,118 BROAD ST,10304,40.6244698,-74.0791931,Spanish,7184481496,32,3.5,$$,2019-09-25,A12/NC
Restaurants,CANARIO RESTAURANT,Brooklyn,174 BORINQUEN PL,11211,40.7105573761851,-73.9538214151183,Dominican,7183885555,38,4,$,2019-04-17,A13/NA
Restaurants,CAOBA BROOKLYN BISTRO,Brooklyn,100 JAMAICA AVE,11207,40.67843,-73.89635,Bars,3474046886,55,2.5,$$,2019-04-03,A9/C
Restaurants,CAPPONE'S SALUMERIA,Manhattan,570 LEXINGTON AVE,10022,40.7571519,-73.9726033,Asian Fusion,9174389169,125,4,$,2019-09-26,-29/C
Restaurants,CARA MIA,Manhattan,693 9TH AVE,10036,40.7621289160565,-73.990313728836,Bars,2122626767,394,4,$$,2019-09-19,-NA/NA
Restaurants,CARAVAN CHICKEN,Queens,3501 BROADWAY,11106,40.7605020637641,-73.9219637725525,Latin American,7185453980,147,4.5,$,2019-07-24,A2/NC
Restaurants,CARIBBEAN COFFEE SHOP,Brooklyn,527 STANLEY AVE,11207,40.65735,-73.8889,Latin American,7189752301,10,2.5,$,2019-06-21,B23/NC
Restaurants,CARIBE RESTAURANT,Bronx,849 CASTLE HILL AVE,10473,40.8245693692756,-73.8496249169111,Spanish,7182399100,21,3,$,2019-07-12,A13/NC
Restaurants,CARIDAD,Bronx,1436 WILLIAMSBRIDGE RD,10461,40.84312,-73.84472,Latin American,7188928322,56,2.5,$$,2019-07-22,A4/NC
Restaurants,CARIDAD CHINA RESTAURANT,Brooklyn,108 GRAHAM AVE,11206,40.7049499,-73.94264,Latin American,7183021102,81,4.5,$$,2019-05-01,-NA/NC
Restaurants,CARIDAD RESTAURANT,Queens,9019 JAMAICA AVE,11421,40.693226,-73.854018,Spanish,7188477575,73,3.5,$$,2019-09-25,-34/NC
Restaurants,CARIDAD SEAFOOD RESTAURANT,Bronx,410 E TREMONT AVE,10457,40.847339,-73.900514,Spanish,7185836462,17,2,$$,2019-06-26,C36/C
Restaurants,CARLOS AND GABBY'S,Bronx,5685 RIVERDALE AVE,10471,40.9065653,-73.904379,Mexican,6463610119,53,3.5,$$,2019-05-01,A10/NC
Restaurants,CARMENTAS,Brooklyn,50 STARR ST,11221,40.70114,-73.92677,Italian,7186765003,47,5,$$,2019-09-11,A2/NC
Restaurants,CARNIVAL PALACE,Queens,9209 JAMAICA AVE,11421,40.693547,-73.85292,Chinese,7188466888,10,3,$,2019-06-05,A11/NC
Restaurants,CARROLL PLACE,Manhattan,157 BLEECKER ST,10012,40.7287,-73.99971,Italian,2122601700,927,4,$$,2019-05-24,-21/C
Restaurants,CASA APICII,Manhattan,62 W 9TH ST,10011,40.7338066101074,-73.9987487792969,French,9175730571,1,2,$$$,2018-11-27,-57/NC
Restaurants,CASA DE TORO,Manhattan,626 10TH AVE,10036,40.76108,-73.99419,French,3472315619,63,4.5,$$,1900-01-01,-NA/NA
Restaurants,CASA EDESIA PIZZERIA,Brooklyn,2006 CROPSEY AVE,11214,40.5998674736584,-74.0027982085983,Pizza,7185522301,97,4,$$,2019-09-05,-50/C
Restaurants,CASA FRANCO,Staten Island,747 FOREST AVE,10310,40.6293099,-74.11408,Spanish,7184476266,43,3.5,$$,2018-11-01,A12/C
Restaurants,CASA GALICIA,Queens,3709 31ST AVE,11103,40.7621574401855,-73.9181594848633,Spanish,7189321114,25,3.5,$$,2019-09-26,-30/C
Restaurants,CASA PUBLICA,Brooklyn,594 UNION AVE,11211,40.718194,-73.9520543,Mexican,7183883555,86,4,$$$,2019-04-06,A10/C
Restaurants,CASA RESTAURANT & LOUNGE,Bronx,3607 E TREMONT AVE,10465,40.82904,-73.82429,Lounges,3472627353,72,4,$$,2018-08-14,A8/NC
Restaurants,CASA TOSCANA,Manhattan,12 JOHN ST,10038,40.7098966,-74.0090997,Japanese Curry,2122479323,336,4,$,2019-08-12,C36/C
Restaurants,CASCABEL TAQUERIA,Manhattan,1556 2ND AVE,10028,40.7743636,-73.9539916,Mexican,2127177800,358,3.5,$$,2019-08-28,A12/C
Restaurants,CASTELL ROOFTOP,Manhattan,260 W 40TH ST,10018,40.75558,-73.99012,Tapas/Small Plates,2123982700,207,4,$$,2018-12-04,A12/NC
Restaurants,CATRINAS MEXICAN GRILL,Brooklyn,7316 3RD AVE,11209,40.63248,-74.02767,Tex-Mex,7188334400,63,4,$$,2019-04-10,A12/NC
Restaurants,CATS ON THE BAY,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,American (New),9297772287,82,4,$$$,2019-05-09,A5/NC
Restaurants,CATS ON THE BAY,Brooklyn,2027 EMMONS AVE,11235,40.5841369628906,-73.9466400146484,Creperies,9297772287,64,3.5,$$$,2019-05-09,A5/NC
Restaurants,CATS ON THE BAY,Brooklyn,2027 EMMONS AVE,11235,40.584138,-73.946639,Russian,9297772287,58,3.5,$$$$,2019-05-09,A5/NC
Restaurants,CECCONI'S,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,6462152136,445,3.5,$$$,2019-04-04,A13/C
Restaurants,CECCONI'S,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,6462152136,315,4,$$$,2019-04-04,A13/C
Restaurants,CECI ET CELA (FACEBOOK),Manhattan,225 PARK AVE S,10003,40.73715,-73.98789,Steakhouses,9175624317,427,4.5,$$$,2019-05-15,A2/NC
Restaurants,CECI'S RESTAURANT,Brooklyn,423 HEGEMAN AVE,11207,40.658432,-73.895751,Latin American,7188225550,15,4.5,$,2019-03-05,A12/NC
Restaurants,CELLO WINE BAR,Manhattan,226 E 53RD ST,10022,40.7570686,-73.9684186,Italian,9174751131,146,4,$$,2019-04-10,A8/NC
Restaurants,CELLO WINE BAR,Manhattan,226 E 53RD ST,10022,40.7570686,-73.9684187,Wine Bars,9174751131,182,4,$$,2019-04-10,A8/NC
Restaurants,CENT'ANNI,Brooklyn,742 FRANKLIN AVE,11238,40.6730907423467,-73.9573492245369,Italian,7189425201,369,4,$$,2019-09-12,Z33/C
Restaurants,CERVECCERIA HAVEMEYER,Brooklyn,149 HAVEMEYER ST,11211,40.7116974,-73.9574585,Bars,7185995799,118,3.5,$$,2019-04-04,-27/NC
Restaurants,CHA CHA MATCHA,Manhattan,1158 BROADWAY,10001,40.74458,-73.98871,Japanese,2069739250,70,4,$$,2019-03-08,A10/C
Restaurants,CHAAN TENG,Manhattan,698 9TH AVE,10036,40.762,-73.98961,Thai,2122351886,1164,3.5,$$,2019-09-05,A13/NC
Restaurants,CHAI THAI KITCHEN,Manhattan,930 8TH AVE,10019,40.76541,-73.98352,Thai,2127078778,523,3.5,$$,2019-09-11,Z9/C
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7422762672197,-74.0048000961542,Chinese,2032526859,3690,4,$$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10014,40.739143,-74.00702,Italian,2032526859,56,4,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7424250857658,-74.0061251304857,Cambodian,2032526859,306,4,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7423115395488,-74.0061204511355,French,2032526859,128,3.5,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7426589397899,-74.0059285394953,Seafood,2032526859,561,4,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7422167724687,-74.0060891389007,Wine Bars,2032526859,108,4,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,2032526859,532,3.5,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7424675258773,-74.0066324867859,Sushi Bars,2032526859,199,4.5,$$,2019-06-12,A13/NC
Restaurants,CHALAIT,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,2032526859,2568,4.5,$,2019-06-12,A13/NC
Restaurants,CHAM THAI CUISINE,Queens,881 WOODWARD AVE,11385,40.7025939,-73.901464,Thai,7188944404,40,3.5,$$,2019-07-31,A10/C
Restaurants,CHAMPIGNON CAFE,Manhattan,1389 MADISON AVE,10029,40.7875484973192,-73.9538629353046,French,2129871706,146,3,$,2019-07-18,A12/C
Restaurants,CHAMPION PIZZA ESSEX,Manhattan,123 ESSEX ST,10002,40.7197418,-73.9877989,Mexican,2122285597,238,4,$,2019-06-12,A5/C
Restaurants,CHANCE,Brooklyn,223 SMITH ST,11201,40.6842,-73.99192,Asian Fusion,7_________,320,4,$$,2019-03-18,-36/C
Restaurants,CHANG NOI THAI,Staten Island,100 STUYVESANT PL,10301,40.6437040412059,-74.0776029179201,Thai,7184428424,121,4.5,$$,2019-01-18,A2/NC
Restaurants,CHANG NOI THAI,Staten Island,100 STUYVESANT PL,10301,40.6439103578422,-74.0777564987996,Salad,7184428424,42,4,$,2019-01-18,A2/NC
Restaurants,CHAO THAI,Queens,8503 WHITNEY AVE,11373,40.7414656,-73.8801273,Thai,7184244999,354,4,$$,2019-04-24,A12/C
Restaurants,CHAR SUE,Manhattan,119 ESSEX ST,10002,40.7196000924977,-73.9879152551293,Asian Fusion,2123803906,143,4.5,$$,2019-03-28,A9/C
Restaurants,CHARLIE'S PLACE,Manhattan,1960 MADISON AVE,10035,40.80622,-73.94061,Sushi Bars,2124100277,110,4,$,2019-09-11,A10/C
Restaurants,CHARM'S,Manhattan,200 8TH AVE,10011,40.74346,-73.99947,Thai,6565908994,80,4,$$,2019-03-20,A13/NC
Restaurants,CHARRUA,Manhattan,131 ESSEX ST,10002,40.72004,-73.9876,Latin American,2126775838,132,4,$$,2019-03-19,-NA/NA
Restaurants,CHATEAU DE CAPITAINE,Brooklyn,2570 CONEY ISLAND AVE,11223,40.594182000000004,-73.961264,Seafood,7183392800,119,4,$$$,2018-12-17,A13/NC
Restaurants,CHAU DOWN,Brooklyn,80 DEKALB AVE,11201,40.6897703,-73.9795862,Bubble Tea,7188580330,64,3.5,$,2019-07-23,A12/C
Restaurants,CHAZZ PALMINTERI ITALIAN RESTAURANT,Manhattan,30 W 46TH ST,10036,40.756473,-73.980563,Italian,2123555540,199,4,$$$,2019-07-16,A9/NC
Restaurants,CHEERS THAI RESTAURANT,Brooklyn,568 METROPOLITAN AVE,11211,40.71382,-73.949971,Thai,7185994311,126,3.5,$$,2019-05-03,A5/C
Restaurants,CHEF QUANG GUYANESE CHINESE EXPRESS,Brooklyn,3360 ATLANTIC AVE,11208,40.681229,-73.872071,Caribbean,3473053470,40,3.5,$,2019-05-28,B22/C
Restaurants,CHEFS CLUB COUNTER,Manhattan,62 SPRING ST,10012,40.7223112701284,-73.9973774072879,Ramen,6464389172,105,4.5,$$,2018-10-30,A13/NC
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7422762672197,-74.0048000961542,Chinese,9175750151,3690,4,$$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10014,40.739143,-74.00702,Italian,9175750151,56,4,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7424250857658,-74.0061251304857,Cambodian,9175750151,306,4,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7423115395488,-74.0061204511355,French,9175750151,128,3.5,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7426589397899,-74.0059285394953,Seafood,9175750151,561,4,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7422167724687,-74.0060891389007,Wine Bars,9175750151,108,4,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,9175750151,532,3.5,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7424675258773,-74.0066324867859,Sushi Bars,9175750151,199,4.5,$$,2019-07-11,A10/C
Restaurants,CHELSEA MUSIC HALL,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,9175750151,2568,4.5,$,2019-07-11,A10/C
Restaurants,CHEN'S GARDEN RESTAURANT,Staten Island,1547 ARTHUR KILL RD,10312,40.5626885,-74.191104,Chinese,9178158025,29,3.5,$$,2019-09-19,-26/C
Restaurants,CHENS GARDEN,Brooklyn,11046 FLATLANDS AVE,11207,40.6500633,-73.8909008,Chinese,7186491711,11,4,$,2019-06-11,A2/NC
Restaurants,CHEZ JOSEPHINE,Manhattan,414 W 42ND ST,10036,40.7586191118417,-73.9934134483337,French,2125941925,443,4,$$$,2019-06-07,B27/C
Restaurants,CHEZ LUCIEN,Manhattan,308 LENOX AVE,10027,40.8079409,-73.9448598,French,9176986644,427,3.5,$$,2019-03-26,-18/NC
Restaurants,CHI'S TASTE OF ORIENTAL,Brooklyn,614 4TH AVE,11215,40.66492,-73.99369,Chinese,7187882613,18,3,$,2019-09-04,Z27/NC
Restaurants,CHICK'NCONE,Manhattan,1000 S 8TH AVE,10019,40.767127,-73.983016,Taiwanese,7202788672,101,3.5,$$,2019-02-01,A10/NC
Restaurants,CHICK'NCONE,Manhattan,1000 S 8TH AVE,10019,40.7670572247869,-73.9825777082569,Food Trucks,7202788672,44,4.5,$,2019-02-01,A10/NC
Restaurants,CHICK'NCONE,Manhattan,1000 S 8TH AVE,10019,40.694983,-73.991036,Food Stands,7202788672,287,4.5,$,2019-02-01,A10/NC
Restaurants,CHICK'NCONE,Manhattan,1000 S 8TH AVE,10019,40.7685425,-73.9817814,Venezuelan,7202788672,38,3.5,$$,2019-02-01,A10/NC
Restaurants,CHICK-FIL-A AT STATEN ISLAND MALL,Staten Island,2655 RICHMOND AVE,10314,40.581857592944,-74.1652211577575,Pan Asian,9293435064,152,3.5,$$,2019-04-25,A3/NC
Restaurants,CHICKEN RANCH,Manhattan,315 AUDUBON AVE,10033,40.84839,-73.9324,Spanish,6469228564,65,4.5,$$,2018-12-11,A13/NC
Restaurants,CHICKEN V,Brooklyn,1972 86TH ST,11214,40.6047259841289,-73.9988150820136,Chicken Shop,7185579888,85,3.5,$,2019-08-21,A12/NC
Restaurants,CHIDORI JAPANESE CUISINE,Queens,9709 64TH AVE,11374,40.7298925,-73.8602819,Sushi Bars,3472515971,113,3.5,$$,2019-07-15,A13/NC
Restaurants,CHIKARASHI,Manhattan,1158 BROADWAY,10001,40.74458,-73.98871,Japanese,9172620623,70,4,$$,2019-08-29,-23/C
Restaurants,CHIKURIN,Brooklyn,1777 OCEAN AVE,11230,40.61875,-73.95484,Japanese,7183381818,195,3.5,$$,2019-06-27,A7/NC
Restaurants,CHILO'S,Brooklyn,323 FRANKLIN AVE,11238,40.68837,-73.95684,Bars,9176979921,192,4,$,2019-01-16,A9/NC
Restaurants,CHIMU,Brooklyn,482 UNION AVE,11211,40.714903,-73.95144,Steakhouses,7183830045,762,4,$$,2019-09-19,-NA/NA
Restaurants,CHIN CHIN THAI KITCHEN,Queens,5717 ROOSEVELT AVE,11377,40.745575,-73.906898,Thai,3474389623,66,3.5,$,2019-07-29,A11/C
Restaurants,CHINA CHALET,Manhattan,47 BROADWAY,10006,40.7065032987417,-74.012940146627,Chinese,2129434380,159,3,$$,2019-08-22,-33/NC
Restaurants,CHINA CITY,Brooklyn,790 SARATOGA AVE,11212,40.661248,-73.915723,Chinese,7184986666,3,3,$,2019-07-15,A9/C
Restaurants,CHINA DELIGHT,Brooklyn,722 4TH AVE,11232,40.661844,-73.996885,Chinese,7187880888,15,4,$,2019-01-17,A9/C
Restaurants,CHINA DELIGHT 699,Brooklyn,4009 5TH AVE,11232,40.65043,-74.0045899,Chinese,7188717888,41,3.5,$,2019-04-11,A11/C
Restaurants,CHINA GARDEN TAKEOUT,Brooklyn,2014 BATH AVE,11214,40.60102,-74.00131,Chinese,7183339898,15,4,$,2018-12-27,A12/NC
Restaurants,CHINA GOURMET,Manhattan,877 8TH AVE,10019,40.76381,-73.98524,Chinese,9178928180,202,2.5,$,2019-06-05,A12/C
Restaurants,CHINA JADE,Manhattan,1643 2ND AVE,10028,40.77747,-73.95239,Chinese,2127176688,111,4,$$,2019-09-17,Z21/NC
Restaurants,CHINA KITCHEN,Brooklyn,3312 CHURCH AVE,11203,40.65085,-73.94619,Mexican,7182826686,5,2,$,2019-08-28,A12/NC
Restaurants,CHINA MIA,Bronx,2232 WHITE PLAINS RD,10467,40.8581892,-73.8675759,Chinese,7187086300,35,4,$,2019-04-17,A11/C
Restaurants,CHINA NEW STAR RESTAURANT,Staten Island,1640 FOREST AVE,10302,40.62479,-74.14344,Chinese,7188155826,43,3.5,$$,2019-05-07,A12/C
Restaurants,CHINA PAGODA,Queens,4720 30TH AVE,11103,40.7610039,-73.9091797,Chinese,7186260388,39,3.5,$,2019-09-20,-24/C
Restaurants,CHINA RESTAURANT,Brooklyn,937 UTICA AVE,11203,40.650260925293,-73.929931640625,Chinese,7184985108,58,4,$,2019-05-10,A9/NC
Restaurants,CHINA RIVER,Manhattan,258 W 44TH ST,10036,40.7581711239604,-73.9883149042726,Szechuan,6467670854,119,4,$$,2019-09-16,-47/NC
Restaurants,CHINA ROYAL CHINESE RESTAURANT,Brooklyn,1377 65TH ST,11219,40.62489,-73.99939,Chinese,7182366222,17,4,$,2019-07-09,A10/NC
Restaurants,CHINA THAI NY,Brooklyn,867 FLATBUSH AVE,11226,40.6509874,-73.9586027,Thai,7184696800,14,2.5,$,2019-06-20,A12/C
Restaurants,CHINATOWN RESTAURANT,Manhattan,1650 3RD AVE,10128,40.78286,-73.95126,Japanese,2129873500,246,3,$$,2019-09-09,Z24/C
Restaurants,CHINELOS II DELI-GROCERY RESTAURANT,Manhattan,530 W 136TH ST,10031,40.82033,-73.95378,Mexican,2126906077,65,3.5,$,2019-07-23,-29/C
Restaurants,CHINESE MUSICIAN RESTAURANT,Brooklyn,151 GREENPOINT AVE,11222,40.7303597,-73.9537321,Chinese,7183835340,120,3,$,2019-09-24,A10/C
Restaurants,CHINESE TUXEDO,Manhattan,5 DOYERS ST,10013,40.71433,-73.99804,Chinese,6468959301,206,3.5,$$$,2019-01-15,A9/NC
Restaurants,CHIPOTLE MEXICAN GRILL #2254,Brooklyn,185 7TH AVE,10011,40.7426255196333,-73.9966481924057,Sushi Bars,3477254450,544,4,$$$,2019-09-11,A3/NC
Restaurants,CHIPOTLE MEXICAN GRILL #2918,Staten Island,2655 RICHMOND AVE,10314,40.581857592944,-74.1652211577575,Pan Asian,7182104606,152,3.5,$$,2019-08-19,A12/NC
Restaurants,CHIVE BLOSSOM,Brooklyn,394 BEDFORD AVE,11249,40.710796,-73.963901,Pan Asian,7185763571,101,4.5,$$,2019-04-30,A12/NC
Restaurants,CHO-KO RESTAURANT,Manhattan,59 1ST AVE,10003,40.72515,-73.98744,Japanese,2123880885,85,3.5,$,2019-07-02,A7/NC
Restaurants,CHOLULA EXPRESS DELI &RESTAURANT,Brooklyn,1480 DEKALB AVE,11237,40.7012977600098,-73.9218368530273,Mexican,3475334899,8,4,$,2019-07-01,Z2/NC
Restaurants,CHONG QING XIAO MIAN NOODLE HOUSE,Manhattan,796 9TH AVE,10019,40.76513,-73.98753,Chinese,2125828806,261,4,$$,2019-08-05,Z9/NC
Restaurants,CHOP SHOP KITCHEN,Manhattan,41 W 24TH ST,10010,40.74324,-73.99123,Chinese,9178859346,203,3.5,$$,2019-03-22,-17/C
Restaurants,CHOPPED PARSLEY,Manhattan,500 W 146TH ST,10031,40.82593,-73.94742,Japanese,9176756666,106,4.5,$$,2019-03-28,A12/C
Restaurants,CHOPSTICKS HOUSE,Staten Island,895 HUGUENOT AVE,10312,40.532776,-74.1917571,Chinese,7186054230,24,3.5,$$,2018-09-25,A13/C
Restaurants,CHOPSTIX,Brooklyn,3790 NOSTRAND AVE,11235,40.59116,-73.9403,Sushi Bars,7188910391,240,3,$$,2019-04-11,A13/NC
Restaurants,CHOW HOUSE,Manhattan,181 BLEECKER ST,10012,40.72915,-74.00072,Chinese,6463582779,195,4.5,$$,2019-09-11,-33/C
Restaurants,CHOWTIME,Brooklyn,1418 MERMAID AVE,11224,40.576542,-73.982036,Vietnamese,3477131560,42,4.5,$,2019-01-10,A12/C
Restaurants,CHOZA TAQUERIA,Manhattan,100 PARK AVE,10017,40.751285,-73.97933,Salad,9176756613,83,3,$$,2018-11-19,A7/NC
Restaurants,CHOZA TAQUERIA,Manhattan,100 PARK AVE,10017,40.7511373,-73.978866,Coffee & Tea,9176756613,165,4,$$,2018-11-19,A7/NC
Restaurants,CHU ROS THAI,Manhattan,1590 LEXINGTON AVE,10029,40.789283,-73.9487429,Italian,9172658432,168,4,$$,2019-04-16,A2/NC
Restaurants,CHUAN TIAN XIA,Brooklyn,5502 7TH AVE,11220,40.6397,-74.009131,Szechuan,9292950128,68,4.5,$$,2019-07-06,A13/C
Restaurants,CHUNG CHUN KITCHEN,Brooklyn,338 MYRTLE AVE,11205,40.69314,-73.973,Chinese,7188555921,21,3.5,$,2019-07-05,A12/C
Restaurants,CHUNG KIWA RESTAURANT,Queens,4006 74TH ST,11373,40.746494,-73.891639,Korean,7184780925,171,3.5,$$,2019-09-10,-58/NC
Restaurants,CHURRO CONE,Manhattan,131 AVENUE A,10009,40.72688,-73.98311,Ramen,6462434903,125,4,$$,2019-07-12,A11/NC
Restaurants,CHURUTTO RAMEN & POKE,Manhattan,1534 3RD AVE,10128,40.77916,-73.95396,Ramen,2128288809,102,4,$$,2019-09-19,A11/NC
Restaurants,CIAO BELLA,Manhattan,257 7TH AVE,10001,40.7451099,-73.9947,Italian,2122654050,170,3.5,$,2019-09-10,-42/C
Restaurants,CIBAO,Brooklyn,172 SMITH ST,11201,40.68584,-73.99121,Latin American,7185961501,155,4,$$,2019-08-12,A13/C
Restaurants,CIBO E VINO,Manhattan,2418 BROADWAY,10024,40.790206,-73.9749174,Italian,2123620096,279,4,$$,2018-10-17,A11/NC
Restaurants,CIENEGA LAS TLAYUDAS DE OAXACA,Queens,10432 CORONA AVE,11368,40.74369,-73.85759,Mexican,3473532366,32,4.5,$,2019-09-06,A12/NC
Restaurants,CINCO DE MAYO,Bronx,837 WASHINGTON AVE,10451,40.8225131696248,-73.9115964114002,Mexican,7186769444,90,3.5,$,2019-09-17,-46/C
Restaurants,CINCO DE MAYO RESTAURANT,Brooklyn,1202 CORTELYOU RD,11218,40.639881,-73.96688,Mexican,7188380207,204,3.5,$$,2019-03-19,A10/NC
Restaurants,CITRICO,Brooklyn,681 WASHINGTON AVE,11238,40.6768903036116,-73.9635266537943,Mexican,3479554519,191,4,$$,2019-03-30,A12/C
Restaurants,CITY SNOOKER POOL HOUSE,Queens,7532 BROADWAY,11373,40.745693,-73.889588,Korean,6465084014,155,3.5,$$,2018-12-04,A10/C
Restaurants,CITY SUBS,Brooklyn,82 5TH AVE,11217,40.680576,-73.977874,Mexican,9174184724,130,4.5,$,2019-06-10,A12/NC
Restaurants,CITY VINEYARD,Manhattan,233 WEST ST,10013,40.7205582,-74.0118093,Wine Bars,6466778350,508,4,$$,2019-01-22,A12/NC
Restaurants,CLARO,Brooklyn,284 3RD AVE,10010,40.7384,-73.98369,Bubble Tea,3477213126,60,3.5,$,2019-07-17,A11/NC
Restaurants,CLARO,Brooklyn,284 3RD AVE,11215,40.6773587963142,-73.9861984489446,Mexican,3477213126,110,4,$$,2019-07-17,A11/NC
Restaurants,CLAUDETTE,Manhattan,24 5TH AVE,10011,40.7330367619291,-73.9960286909289,French,2128682424,333,4,$$$,2019-06-10,A13/C
Restaurants,CLINTON ST BAKING COMPANY,Brooklyn,55 WATER ST,11201,40.703415,-73.991409,Italian,9172246042,445,3.5,$$$,2019-09-23,A11/NC
Restaurants,CLINTON ST BAKING COMPANY,Brooklyn,55 WATER ST,11201,40.703799,-73.992343,Sushi Bars,9172246042,315,4,$$$,2019-09-23,A11/NC
Restaurants,CLOVELLY COFFEE,Manhattan,423 9TH AVE,10001,40.753277148143,-73.996643608314,Chinese,9298107534,78,3.5,$,2019-08-12,N19/C
